maker_id,maker_name,country,century,N_Sales,Span_Years,First_Sale,Last_Sale,Real_CAGR_%,Is_Dead
1112,"Gobetti, Francesco",Italy,18,12,90,1934,2024,1.7458765162558398,True
1611,"Dodd, Thomas I",Italy,18,10,45,1981,2026,1.7370145015315863,True
1851,"Calvarola, Bartolomeo",Italy,18,14,87,1938,2025,1.4884910552929176,True
114,"Castello, Paolo",Italy,18,26,50,1976,2026,1.4815744729793412,True
515,"Panormo, Vincenzo Trusiano",Italy,18,58,57,1967,2024,1.4613826407894992,True
359,"Landolfi, Carlo Ferdinando",Italy,18,58,55,1971,2026,1.438939967261943,True
1308,"Aldric, Jean-François",Italy,18,29,49,1976,2025,1.4081205269843577,True
1426,"Carcassi, Lorenzo & Tomaso",Italy,18,74,50,1975,2025,1.3880458011612973,True
188,"Gagliano, Antonio",Italy,18,11,37,1978,2015,1.3173044926852118,True
551,"Platner, Michele",Italy,18,14,48,1975,2023,1.294302031355965,True
1025,"Pierray, Claude",Italy,18,39,59,1967,2026,1.0937717591131824,True
1040,"Parker, Daniel",Italy,18,19,49,1969,2018,0.9687842707011729,True
2068,"Valenzano, Joannes Maria",Italy,18,12,61,1956,2017,0.7897145896244018,True
155,"Deconet, Michele",Italy,18,36,46,1978,2024,0.530902800148958,True
755,"Tononi, Carlo Annibale",Italy,18,20,51,1973,2024,0.43957557084255416,True
67,"Betts, John I",Italy,18,53,35,1988,2023,0.3230277655693836,True
167,"Eberle, Tomaso",Italy,18,51,56,1967,2023,0.17398061262996478,True
1820,"Odoardi, Giuseppe",Italy,18,12,43,1974,2017,0.09688975294139812,True
147,"Dall'Aglio, Giuseppe",Italy,18,19,44,1980,2024,0.010040447678183462,True
112,"Castagneri, Andrea",Italy,18,40,47,1978,2025,-0.5789547543761375,True
1378,"Panormo, Joseph",Italy,18,11,37,1980,2017,-0.6284874720916211,True
701,"Sorsana, Spirito",Italy,18,17,44,1979,2023,-1.1174378909144855,True
17,"Antoniazzi, Gaetano",Italy,19,10,33,1985,2018,5.967836424411455,True
734,"Tarasconi, Giuseppe",Italy,19,29,44,1982,2026,5.483282533469258,True
177,"Fiorini, Giuseppe",Italy,19,37,47,1979,2026,5.403399818662624,True
620,"Rocca, Giuseppe Antonio",Italy,19,67,87,1936,2023,5.033162188268436,True
153,"De Zorzi, Valentino",Italy,19,16,40,1980,2020,4.901676566970892,True
16,"Antoniazzi, Riccardo",Italy,19,44,42,1980,2022,4.297886182542454,True
653,"Scarampella, Stefano",Italy,19,74,49,1976,2025,4.122424391718393,True
678,"Sgarbi, Antonio",Italy,19,15,55,1969,2024,3.9170739101201058,True
1206,"Gagliano, Giuseppe & Antonio",Italy,19,48,84,1939,2023,3.7294205148627135,True
171,"Farotti, Celeste",Italy,19,20,44,1980,2024,3.718605702343236,True
548,"Pistucci, Giovanni",Italy,19,38,43,1977,2020,3.690900084395765,True
124,"Ceruti, Enrico",Italy,19,27,57,1968,2025,3.5310398031515255,True
497,"Oddone, Carlo Giuseppe",Italy,19,57,42,1981,2023,3.4854581067635726,True
424,"Marchetti, Enrico",Italy,19,78,45,1981,2026,3.4442243109639614,True
573,"Pressenda, Giovanni Francesco",Italy,19,89,98,1927,2025,3.4043723392550573,True
809,"Vuillaume, Jean-Baptiste",Italy,19,354,118,1908,2026,3.3790843054264386,True
619,"Rocca, Enrico",Italy,19,30,53,1973,2026,3.10302681266843,True
74,"Bisiach, Leandro I",Italy,19,114,57,1969,2026,3.018254202913173,True
570,"Praga, Eugenio",Italy,19,12,50,1972,2022,2.922086064186602,True
1106,"Ferroni, Fernandino",Italy,19,15,45,1980,2025,2.8695966205845913,True
96,"Calace, Raffaele I",Italy,19,24,44,1981,2025,2.7716310938138866,True
119,"Cavalli, Aristide",Italy,19,43,41,1984,2025,2.7409066335819743,True
18,"Antoniazzi, Romeo",Italy,19,69,45,1979,2024,2.6994519094729386,True
170,"Fagnola, Annibale",Italy,19,110,116,1910,2026,2.6717490824139656,True
12714,"Schwarz, Giovanni",Italy,19,14,38,1984,2022,2.581545743797231,True
631,"Rovatti, Luigi",Italy,19,13,43,1982,2025,2.499361866870453,True
120,"Cavani, Giovanni",Italy,19,18,38,1986,2024,2.366793199538031,True
226,"Grulli, Pietro",Italy,19,12,43,1983,2026,2.3427133620165685,True
563,"Postiglione, Vincenzo II",Italy,19,66,49,1975,2024,2.2921143662455457,True
437,"Melegari, Enrico Clodoveo",Italy,19,25,48,1975,2023,2.207028096547825,True
109,"Carletti, Carlo",Italy,19,34,36,1988,2024,2.0944755723361297,True
889,"Della Corte, Alfonso",Italy,19,11,48,1971,2019,2.0849218941880077,True
598,"Reindahl, Knute",Italy,19,25,35,1984,2019,2.046365933605765,True
156,"Degani, Eugenio",Italy,19,122,50,1976,2026,1.914733264180657,True
471,"Mozzani, Luigi",Italy,19,53,43,1982,2025,1.8264196445753722,True
202,"Gatti, Giorgio",Italy,19,23,38,1985,2023,1.7691771818870938,True
101,"Candi, Cesare",Italy,19,30,43,1980,2023,1.6715840650000535,True
433,"Maurizi, Francesco",Italy,19,17,41,1980,2021,1.591004843401822,True
788,"Ventapane, Lorenzo",Italy,19,55,52,1974,2026,1.5794593238908528,True
611,"Marengo Rinaldi, Romano",Italy,19,16,37,1977,2014,0.8611329152495628,True
160,"D'Espine, Alessandro",Italy,19,15,36,1978,2014,0.36232958832016493,True
78,"Blanchi, Alberto Luigi",Italy,19,51,40,1985,2025,0.25714170635824374,True
182,"Fredi, Rodolfo",Italy,19,16,32,1992,2024,0.048443972823819514,True
100,"Candi, Oreste",Italy,19,21,35,1990,2025,-0.007391213716811951,True
89,"Bryant, Ole H.",Italy,19,19,35,1990,2025,-0.12220492356987966,True
123,"Celani, Constantino",Italy,19,18,39,1984,2023,-0.2287165593145346,True
637,"Saccani, Benigno",Italy,19,16,36,1988,2024,-0.36581567675990634,True
1911,"Mingazzi, Luigi",Italy,19,12,27,1997,2024,-0.45506301901242496,True
415,"Mandelli, Camillo 'da Calco'",Italy,19,13,27,1999,2026,-0.5682489905749266,True
476,"Muncher, Romedio",Italy,19,25,29,1991,2020,-0.6138288777842171,True
1829,"Sgarbi, Giuseppe",Italy,19,14,39,1980,2019,-0.6144903693382053,True
562,"Postacchini, Andrea",Italy,19,13,37,1987,2024,-0.7244315587828343,True
69,"Bignami, Otello",Italy,20,19,24,1998,2022,7.791260818379353,True
639,"Sacconi, Simone Fernando",Italy,20,18,48,1972,2020,6.84073791296691,True
559,"Politi, Enrico",Italy,20,21,42,1980,2022,6.7187204021432745,True
554,"Poggi, Ansaldo",Italy,20,23,43,1982,2025,6.225614500297616,True
528,"Pellacani, Giuseppe",Italy,20,29,41,1981,2022,5.249184662418238,True
1200,"Morassi, Giovanni Battista",Italy,20,50,45,1981,2026,5.1512706513868745,True
198,"Gallinotti, Pietro",Italy,20,11,44,1981,2025,4.779568936747647,True
194,"Gaibisso, Giovanni Battista",Italy,20,25,38,1985,2023,4.712930806307214,True
27,"Azzola, Luigi",Italy,20,14,40,1980,2020,4.59461103784824,True
517,"Pareschi, Gaetano",Italy,20,11,40,1981,2021,4.54967565913309,True
492,"Novelli, Natale",Italy,20,12,39,1984,2023,4.345603997139613,True
914,"Curletto, Anselmo",Italy,20,17,43,1982,2025,4.2312941103108015,True
931,"Orlandini, Archimede",Italy,20,16,39,1981,2020,4.191203852822878,True
107,"Carletti, Genuzio",Italy,20,12,41,1984,2025,4.170659710595226,True
540,"Piccagliani, Armando",Italy,20,21,36,1985,2021,4.003670768698919,True
645,"Sannino, Vincenzo",Italy,20,61,54,1972,2026,3.950160187267704,True
518,"Parravicini, Piero",Italy,20,25,41,1982,2023,3.875849740020554,True
717,"Stefanini, Giuseppe",Italy,20,33,45,1981,2026,3.873744431079862,True
699,"Soffritti, Ettore",Italy,20,34,45,1979,2024,3.7487744629046693,True
446,"Michetti, Plinio",Italy,20,29,39,1984,2023,3.700830080348916,True
501,"Ornati, Giuseppe",Italy,20,30,45,1979,2024,3.6886717960302517,True
621,"Rocchi, Sesto",Italy,20,30,40,1986,2026,3.642650012546289,True
776,"Varagnolo, Ferruccio",Italy,20,13,39,1985,2024,3.463655202115068,True
677,"Sgarabotto, Pietro",Italy,20,16,37,1987,2024,3.307678069631126,True
102,"Capellini, Virgilio",Italy,20,12,41,1982,2023,3.2414942273799374,True
580,"Puglisi, Michelangelo",Italy,20,14,36,1989,2025,3.18870222578731,True
71,"Bisiach, Carlo",Italy,20,38,55,1971,2026,3.1271405744703884,True
670,"Sderci, Igino",Italy,20,77,44,1981,2025,2.936520419560318,True
534,"Pevere, Ernesto",Italy,20,17,36,1987,2023,2.933457312408949,True
137,"Contino, Alfredo",Italy,20,67,39,1984,2023,2.930470284291564,True
561,"Pollastri, Gaetano",Italy,20,30,46,1976,2022,2.844417616963524,True
215,"Gotti, Anselmo",Italy,20,11,42,1983,2025,2.83655912542069,True
184,"Gadda, Gaetano",Italy,20,74,49,1976,2025,2.818361082164156,True
121,"Cavani, Vincenzo",Italy,20,19,41,1982,2023,2.763316794381576,True
376,"Lecchi, Giuseppe Bernardo",Italy,20,28,54,1970,2024,2.6071424399502607,True
201,"Garimberti, Ferdinando",Italy,20,24,39,1987,2026,2.598230551817182,True
401,"Lucci, Giuseppe",Italy,20,70,48,1977,2025,2.4484864255071015,True
676,"Sgarabotto, Gaetano",Italy,20,63,48,1978,2026,2.3934405126591285,True
1411,"Casini, Lapo",Italy,20,11,36,1982,2018,2.3194823374781626,True
984,"Maggiali, Cesare",Italy,20,22,30,1996,2026,2.291933935692936,True
150,"De Barbieri, Paolo",Italy,20,36,40,1984,2024,2.287248004794873,True
52,"Bellafontana, Lorenzo",Italy,20,17,35,1989,2024,2.2447974157861372,True
75,"Bissolotti, Francesco",Italy,20,23,37,1989,2026,2.2244360534037666,True
53,"Bellarosa, Vittorio",Italy,20,27,44,1981,2025,2.1782612941263935,True
161,"Dobretsovich, Marco",Italy,20,23,41,1984,2025,2.012841335143034,True
73,"Bisiach, Giacomo & Leandro",Italy,20,38,39,1983,2022,1.9604155056969885,True
41,"Barbieri, Bruno",Italy,20,38,40,1983,2023,1.9560234424605527,True
524,"Pedrazzini, Giuseppe",Italy,20,116,51,1975,2026,1.85325836476109,True
157,"Degani, Giulio Ettore",Italy,20,115,55,1971,2026,1.8497299407312484,True
197,"Galimberti, Luigi",Italy,20,14,38,1988,2026,1.8315317303797318,True
632,"Rovescalli, Azzo",Italy,20,14,40,1984,2024,1.8078552540446324,True
361,"Lanini, Alfred Eugene",Italy,20,43,22,2003,2025,1.7738935499582942,True
429,"Martini, Oreste",Italy,20,12,38,1985,2023,1.7720799769665785,True
3716,"Bargelli, Giuseppe (di Saladino)",Italy,20,13,37,1986,2023,1.7481673248727292,True
926,"Lechi, Antonio",Italy,20,70,41,1983,2024,1.7028080734557305,True
2765,"Guastalla, Dante & Alfredo",Italy,20,27,42,1984,2026,1.4806359788400503,True
207,"Genovese, Riccardo",Italy,20,25,29,1994,2023,1.4726226835416467,True
357,"Lanaro, Umberto",Italy,20,22,39,1986,2025,1.3998971435012608,True
771,"Vaccari, Raffaele",Italy,20,16,39,1987,2026,1.1354159933824715,True
995,"Vettori, Carlo",Italy,20,15,42,1983,2025,1.0476636338109246,True
180,"Fracassi, Arturo",Italy,20,13,31,1994,2025,1.045652109137829,True
6,"Altavilla, Armando",Italy,20,30,43,1982,2025,1.0155602997041546,True
51,"Bedocchi, Mario",Italy,20,23,26,1996,2022,1.0096230603786838,True
838,"Zani, Aldo",Italy,20,12,36,1988,2024,0.9717645790870755,True
3,"Albanelli, Franco",Italy,20,57,32,1993,2025,0.9653980806971996,True
2299,"Castelli, Cesare",Italy,20,11,22,2003,2025,0.9513356689820673,True
245,"Guerra, Evasio Emilio",Italy,20,33,39,1987,2026,0.9153590767367881,True
20,"Auciello, Luigi",Italy,20,18,41,1985,2026,0.8638936895734028,True
117,"Cavalazzi, Antonino",Italy,20,14,21,1997,2018,0.8624636738822078,True
581,"Puglisi, Concetto",Italy,20,16,38,1985,2023,0.543105604025107,True
39,"Barbieri, Enzo",Italy,20,27,35,1984,2019,0.5035377715798761,True
172,"Farotto, Celestino",Italy,20,24,32,1985,2017,0.4281418695858852,True
897,"Gianotti, Alfredo",Italy,20,23,40,1986,2026,0.38626897576654606,True
1254,"Peternella, Jago",Italy,20,17,38,1984,2022,0.29163230531055184,True
1455,"Salsedo, Luigi",Italy,20,25,26,1984,2010,0.2467832343881371,True
1626,"Hill & Sons, W. E. Firm",Italy,20,118,42,1983,2025,0.1966339157522201,True
113,"Castagnino, Giuseppe",Italy,20,24,39,1987,2026,0.16121075443533694,True
1467,"Erician, Martin",Italy,20,12,21,2000,2021,0.0718835072959223,True
686,"Simonazzi, Amadeo",Italy,20,20,32,1993,2025,0.027405327834806315,True
669,"Sderci, Luciano",Italy,20,19,37,1984,2021,0.019135451724916486,True
587,"Radighieri, Otello",Italy,20,23,38,1986,2024,-0.09588260650364999,True
185,"Gadda, Mario",Italy,20,76,43,1983,2026,-0.21851566502388842,True
769,"Ullmann, Georg",Italy,20,14,29,1997,2026,-0.3758966249696627,True
624,"Rosadoni, Giovanni",Italy,20,12,26,1998,2024,-1.8035848519294073,True
448,"Militello, Mariano",Italy,20,13,23,2003,2026,-1.9410450087374187,True
790,"Verne, Dario",Italy,20,28,21,2005,2026,-2.042146133212841,True
138,"Corsini, Giorgio",Italy,20,10,22,2002,2024,-2.1030493547401163,True
342,"Konya, Istvan",Italy,20,10,24,2000,2024,-2.1060915678573044,True
358,"Lanaro, Luigi",Italy,20,10,18,2006,2024,-2.384611404335457,True
822,"White, Asa Warren",North America,19,32,40,1984,2024,4.288783145864938,True
1631,"Goss, Walter Solon",North America,19,12,18,1995,2013,3.393582355081892,True
1345,"Friedrich, John",North America,19,37,40,1982,2022,3.3231578093785297,True
709,"Squier, Jerome Bonaparte",North America,19,23,35,1989,2024,2.4484379241589416,True
336,"Knopf, Heinrich (Henry) Richard",North America,19,22,34,1989,2023,0.9297653407161821,True
31,"Baker, Calvin",North America,19,12,21,1993,2014,-1.7560442717206803,True
1823,"Einsele, George Nicolas",North America,19,12,19,2005,2024,-3.1850403647040504,True
2865,"Gemunder, August Martin Ludwig",North America,19,12,17,2004,2021,-7.6579930575544015,True
582,"Pulpaneck, Fritz",North America,20,11,36,1980,2016,8.293175357034066,True
110,"Carlisle, James Reynold",North America,20,34,40,1982,2022,3.8219636917531608,True
1520,"Erdesz, Otto A.",North America,20,19,23,1996,2019,3.2206173032160113,True
54,"Bellini, Luiz",North America,20,14,23,2003,2026,3.0570678234420168,True
2025,"De Luccia, Gennaro",North America,20,19,31,1994,2025,2.072221776012495,True
814,"Walker, John Harold",North America,20,12,29,1986,2015,0.9939860720012295,True
1559,"Hall, Roscoe G.",North America,20,11,28,1984,2012,0.7567951664661621,True
826,"Wilkanowski, William",North America,20,63,32,1988,2020,0.627504375847554,True
996,"Stanley, Carlton F.",North America,20,12,16,1998,2014,0.5755922114760725,True
1742,"Cornelissen, Marten",North America,20,12,28,1995,2023,0.5750959168226544,True
57,"Berger, Karl August",North America,20,43,42,1984,2026,0.4328012841779749,True
531,"Peresson, Sergio",North America,20,16,30,1995,2025,0.05244573934912733,True
1540,"Wamsley, Peter",UK & Ireland,17,27,34,1980,2014,0.32991122907146675,True
1350,"Marshall, John",UK & Ireland,18,17,25,1980,2005,7.76013105956086,True
1610,"Cahusac, Thomas",UK & Ireland,18,17,29,1982,2011,6.261682474126484,True
694,"Smith, Thomas",UK & Ireland,18,18,38,1980,2018,6.22406064559371,True
1420,Longman & Broderip Firm,UK & Ireland,18,21,28,1983,2011,4.258211555442837,True
1340,"Barrett, John",UK & Ireland,18,24,37,1984,2021,3.7753057852527805,True
1466,"Dearlove, Mark",UK & Ireland,18,13,39,1980,2019,3.704436940121947,True
1354,"Simpson, John",UK & Ireland,18,11,41,1982,2023,3.258168744127654,True
1282,"Brown, James I",UK & Ireland,18,15,38,1982,2020,3.1818923937507737,True
34,"Banks, Benjamin",UK & Ireland,18,49,45,1980,2025,3.0956398241348992,True
1294,"Banks, James & Henry",UK & Ireland,18,13,34,1987,2021,3.09424506931677,True
752,"Tobin, Richard",UK & Ireland,18,11,37,1984,2021,3.070417346265142,True
316,"Johnson, John",UK & Ireland,18,43,37,1984,2021,2.875596712822648,True
259,"Hardie, Matthew",UK & Ireland,18,27,41,1982,2023,2.520931346443489,True
2607,"Forster, William III",UK & Ireland,18,17,36,1989,2025,2.3383025163909776,True
748,"Thompson, Charles & Samuel",UK & Ireland,18,91,31,1984,2015,0.9901947307519476,True
1419,"Hill, Lockey",UK & Ireland,18,32,55,1969,2024,-0.5139059495715026,True
179,"Forster, William II or Sr",UK & Ireland,18,31,41,1983,2024,-1.6752024991170233,True
1373,"Hill, Joseph I",UK & Ireland,18,37,35,1983,2018,-1.7182686068318742,True
1713,"Hill, Henry Lockey",UK & Ireland,18,12,36,1985,2021,-2.2183992470651726,True
1421,Longman & Co. Firm,UK & Ireland,18,15,24,1983,2007,-2.4160012351709836,True
574,"Preston, James",UK & Ireland,18,10,24,1985,2009,-3.76522808390114,True
1363,"Monk, John King",UK & Ireland,19,13,17,1984,2001,4.026365484528371,True
1344,"Day, John",UK & Ireland,19,14,32,1982,2014,3.921832715883311,True
692,"Smillie, Alexander",UK & Ireland,19,31,40,1980,2020,3.4015438668972164,True
1287,"Hardie, James II",UK & Ireland,19,33,28,1982,2010,2.9855805003116354,True
1273,"Fendt, Jacob",UK & Ireland,19,12,60,1966,2026,2.824320279278214,True
1385,"Chanot, Joseph Anthony",UK & Ireland,19,25,41,1982,2023,2.7925644779673187,True
1349,"Lott, John Frederick II",UK & Ireland,19,27,55,1971,2026,2.6650786324797338,True
1011,"Harris, Charles II",UK & Ireland,19,17,31,1983,2014,2.5037660090385883,True
1068,"Withers, Edward I",UK & Ireland,19,16,39,1984,2023,2.370593248816233,True
962,"Fendt, Bernard Simon II",UK & Ireland,19,24,57,1967,2024,2.298445874231736,True
195,"Gaida, Giovanni",UK & Ireland,19,38,44,1980,2024,2.104516792418165,True
1352,"Priestnall, John",UK & Ireland,19,14,24,1985,2009,1.5739863867176407,True
1640,"Atkinson, William",UK & Ireland,19,52,31,1983,2014,1.3897444229285405,True
1209,Goulding & Co.,UK & Ireland,19,30,31,1983,2014,1.3839879535819888,True
1296,"Briggs, James William",UK & Ireland,19,39,38,1984,2022,1.2883832438336462,True
1538,Perry & Wilkinson Firm,UK & Ireland,19,63,43,1983,2026,1.2233335863139683,True
278,"Hesketh, Thomas Earle",UK & Ireland,19,75,42,1983,2025,1.2107606988293496,True
1346,"Furber, John",UK & Ireland,19,14,38,1985,2023,1.0701131419523335,True
1646,"Heaton, William",UK & Ireland,19,20,44,1980,2024,1.009473282603146,True
141,"Craske, George",UK & Ireland,19,196,43,1983,2026,0.9498920736999983,True
1661,"Hill, William Ebsworth",UK & Ireland,19,24,38,1983,2021,0.778979992432216,True
1615,"Kennedy, Thomas",UK & Ireland,19,38,42,1983,2025,0.7393685184833076,True
9643,"Mayson, Walter H.",UK & Ireland,19,127,34,1983,2017,0.6717604531182086,True
127,"Chanot, Georges Adolphe",UK & Ireland,19,58,43,1983,2026,0.6218485416337183,True
1181,"Wulme-Hudson, George",UK & Ireland,19,73,43,1983,2026,0.4847396858294939,True
1353,"Rae, John",UK & Ireland,19,10,28,1984,2012,0.3857051622127683,True
1314,"Gilbert, Jeffrey James",UK & Ireland,19,61,41,1983,2024,0.3126758429421672,True
584,"Pyne, George",UK & Ireland,19,80,42,1983,2025,0.25485650377337077,True
1664,"Blyth, Williamson",UK & Ireland,19,11,19,1984,2003,0.22587057488645534,True
1316,"Ardern, Job",UK & Ireland,19,56,36,1983,2019,0.18363959281919584,True
1591,"Gilkes, Samuel",UK & Ireland,19,10,31,1982,2013,0.09962355542707524,True
1090,"Mumby, Ernest",UK & Ireland,19,15,29,1982,2011,-0.22142847107211594,True
1075,"Whitmarsh, Emanuel",UK & Ireland,19,103,41,1983,2024,-0.3331278116430414,True
7950,"Hudson, George",UK & Ireland,19,28,41,1983,2024,-0.6116674438206515,True
1230,Hart & Son,UK & Ireland,19,35,34,1981,2015,-2.555069567634305,True
1142,"Channon, Frederick William",UK & Ireland,20,12,30,1981,2011,6.066643960558893,True
1656,"Walker, William",UK & Ireland,20,13,34,1980,2014,5.572158828419482,True
1367,"Owen, John William",UK & Ireland,20,28,28,1983,2011,3.6886768026493044,True
801,"Voigt, Paul",UK & Ireland,20,15,23,1984,2007,3.3337740856182574,True
1032,"Hoing, Clifford A.",UK & Ireland,20,16,38,1983,2021,2.4510136900054214,True
1445,"Milton, Louis Frank",UK & Ireland,20,18,39,1981,2020,2.1855502326110443,True
884,"Hume, Andrew (Alexander)",UK & Ireland,20,17,32,1982,2014,2.141906928321502,True
816,"Warrick, A.",UK & Ireland,20,24,35,1985,2020,1.991077211112513,True
1167,"Clough, George",UK & Ireland,20,10,26,1986,2012,1.8097824823401387,True
1644,"Glenister, William",UK & Ireland,20,34,37,1983,2020,1.1362331954153149,True
1144,"Braund, Frederick T.",UK & Ireland,20,13,25,1990,2015,1.0407533450547124,True
618,"Robinson, William",UK & Ireland,20,81,40,1983,2023,1.0076910188204558,True
14796,"Wilkinson, Charles John",UK & Ireland,20,12,45,1981,2026,0.5493298448949746,True
1586,"Rushworth, Rushworth & Dreaper",UK & Ireland,20,37,29,1983,2012,0.4597620368290922,True
767,"Tweedale, Charles L.",UK & Ireland,20,27,27,1984,2011,0.25163293422376665,True
1248,"Moya, Hidalgo",UK & Ireland,20,17,39,1985,2024,-0.03385059501277432,True
1412,"Cocker, Lawrence",UK & Ireland,20,19,36,1983,2019,-0.05586310841957376,True
4077,"Bird, Richmond Henry",UK & Ireland,20,11,23,1984,2007,-0.5872265538141352,True
1657,"Walton, William",UK & Ireland,20,11,26,1985,2011,-0.6124363621751061,True
711,"Stanley, Robert A.",UK & Ireland,20,12,23,1986,2009,-0.9962511647372607,True
607,"Richardson, Arthur",UK & Ireland,20,61,32,1984,2016,-1.1590787248504264,True
1176,"Withers, George Thomas Henry",UK & Ireland,20,15,25,1985,2010,-1.218567354162281,True
1231,"Hawkes, Hawkes & Sons",UK & Ireland,20,86,42,1983,2025,-1.2190662700827026,True
360,"Langonet, Eugene",UK & Ireland,20,14,32,1992,2024,-1.6372955699717417,True
1648,"Luff, William H.",UK & Ireland,20,44,41,1985,2026,-1.8324022122559014,True
1143,"Weller, Frederick Wilhelm",UK & Ireland,20,23,36,1984,2020,-2.631923448865958,True
247,"Guillami, Juan I",World (Rest of),18,10,21,1994,2015,2.719655986513403,True
292,"Hopf, David Christian",World (Rest of),18,10,26,1986,2012,-1.8495670235889494,True
403,"Lutschg, Gustav",World (Rest of),19,14,34,1990,2024,-1.5113544628056252,True
1076,"Hjorth & Sons, Emil",World (Rest of),20,38,43,1983,2026,1.1135095962784058,True
922,"Capela, Antonio",World (Rest of),20,64,42,1984,2026,0.630003104445187,True
1307,"Werro, Jean",World (Rest of),20,13,28,1980,2008,0.24947029213633343,True
